縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
NewTaipei,010272,168停車聯盟-板橋文化場停車場,25.021093,121.46718,小型車計時100元;小型車月租8000元;,未提供,新北市板橋區文化路1段280號B1
NewTaipei,090008,龍埔公園平面停車場,24.938438,121.374629,小型車計時20元;小型車計時30元;小型車月租2000元;身障車月租1500元;,未提供,新北市三峽區國光街60號
NewTaipei,070038,樹林停二平面停車場,24.94751,121.38203,小型車計時20元;小型車計時30元;小型車月租2000元;身障車月租1500元;機車計次10元;機車月租300元;身障機車150M內優惠月票150元;重型機車計時20元;重型機車計時30元;重型機車月租1500元;,未提供,新北市樹林區學成路及大成街交叉處
NewTaipei,090017,三角湧平面停車場,24.932654,121.374933,小型車計時30元;小型車月租1950元;小型車月租1350元;機車計次10元;機車月租200元;身障機車月租100元;,未提供,新北市三峽區中華路與愛國路交界處
NewTaipei,090016,光明平面停車場,24.930376,121.374302,小型車計時30元;小型車月租2300元;身障車月租1800元;機車計次10元;機車月租200元;身障機車月租100元;,未提供,新北市三峽區光明路39號之1
NewTaipei,020246,重陽公園地下停車場,25.0576,121.483529,小型車計時30元;小型車月租4000元;小型車月租3200元;身障車月租2000元;機車計次10元;機車月租300元;身障機車月租150元;,未提供,新北市三重區朝陽街77號B1~B3
NewTaipei,050026,明日之星收費停車場,25.034436,121.430869,小型車計時30元;小型車月租3000元;,未提供,新北市新莊區中正路514巷99號
NewTaipei,080075,新北市美術館地下停車場,24.952571,121.357384,小型車計時40元;小型車計時60元;小型車月租2000元;機車計時10元;機車月租300元;,未提供,新北市鶯歌區館前路298號B2、B3
NewTaipei,050241,嘟嘟房新莊大觀全聯站停車場,25.035616,121.453435,小型車計時80元;小型車月租6000元;,未提供,新北市新莊區大觀街41號B1/332~343、345~355、357~359號車格位
NewTaipei,140063,蘆洲區長安公有市場附設停車場,25.080708,121.461963,小型車計時30元;小型車計時40元;,未提供,新北市蘆洲區長安街96號B1/9~19號車格位
NewTaipei,140077,蘆洲國道路停車場,25.073994,121.474483,小型車計時50元;小型車月租5000元;,未提供,新北市蘆洲區國道路2段26號對面橋下停車場
NewTaipei,060150,安忠84停車場,24.958707,121.511838,小型車計時20元;小型車月租4800元;,未提供,新北市新店區安忠路84巷旁
NewTaipei,110060,都市空間中興停車場,25.060682,121.634467,小型車計時100元;小型車月租6000元;,未提供,新北市汐止區工建路356號旁
NewTaipei,050287,宏達經營管理顧問有限公司中華停車場,25.045315,121.453475,小型車計時60元;小型車月租6000元;,未提供,新北市新莊區中華路2段5號1樓
NewTaipei,100012,學府停車場,25.170183,121.448903,小型車計時50元;小型車計時90元;小型車月租4000元;小型車月租3000元;,未提供,新北市淡水區學府路36號B1、B2
NewTaipei,010096,Times板橋金門街停車場,24.985248,121.428784,小型車計時80元;小型車月租8000元;,未提供,新北市板橋區金門街306-2號對面
NewTaipei,010129,Times板橋南雅夜市停車場,25.005838,121.454112,小型車計時80元;小型車月租8000元;,未提供,新北市板橋區南雅東路29巷3-1號旁
NewTaipei,010238,Times板橋莊敬路停車場,25.028024,121.473108,小型車計時80元;小型車月租8000元;,未提供,新北市板橋區莊敬路10號旁
NewTaipei,010183,板橋凱撒大飯店停車場,25.01125,121.462368,小型車計時40元;小型車月租5000元;機車計次30元;,未提供,新北市板橋區縣民大道2段8號B1~B5
NewTaipei,080036,新北市鶯歌國民小學南門停車場,24.951295,121.34705,小型車計次150元;機車計次50元;,未提供,新北市鶯歌區尖山埔路106號
NewTaipei,080031,鶯歌區北鶯平面停車場,24.951357,121.35437,小型車計時20元;小型車計時40元;小型車月租3000元;小型車月租2400元;身障車月租1500元;機車計次10元;機車月租300元;機車月租240元;身障機車月租150元 ;,未提供,新北市鶯歌區館前路與文化路交叉口
NewTaipei,030035,興南停車場,24.984896,121.504967,小型車計時40元;小型車月租5000元;,未提供,新北市中和區景新街410巷24號4至7樓及頂層
NewTaipei,070084,Times樹林復興路(月租)停車場,24.983277,121.412357,小型車月租6000元;,未提供,新北市樹林區復興路464巷56號旁
NewTaipei,080079,Times鶯歌永利街(月租)停車場,24.95462,121.339393,小型車月租8000元;,未提供,新北市鶯歌區永利街36號旁
NewTaipei,070083,Times樹林復興路第2停車場,24.990663,121.419987,小型車計時80元;小型車月租8000元;,未提供,新北市樹林區復興路227號旁
NewTaipei,070058,Times樹林三俊街停車場,25.016782,121.41966,小型車計時80元;小型車月租8000元;,未提供,新北市樹林區三俊街179號後方
NewTaipei,030121,Times中和中山路三段停車場,25.006823,121.474003,小型車計時80元;小型車月租8000元;,未提供,新北市中和區中山路3段136巷10弄2號旁
NewTaipei,080078,Times鶯歌鳳鳴車站前停車場,24.972829,121.335808,小型車計時80元;小型車月租8000元;,未提供,新北市鶯歌區鳳一路35號旁
NewTaipei,010302,Times板橋中正路停車場,25.018376,121.453935,小型車計時80元;小型車月租8000元;,未提供,新北市板橋區中正路275巷21號對面
NewTaipei,120022,富士開發瑞芳一區收費停車場,25.111093,121.793434,小型車計次50元;小型車月租1500元;,未提供,新北市瑞芳區魚坑路52-2號
NewTaipei,030139,嘟嘟房中和映象太和站停車場,25.000229,121.492311,小型車計時50元;小型車月租8000元;機車計次60元;機車月租500元;,未提供,新北市中和區建康路178號B1
NewTaipei,050172,嘟嘟房中平全聯站停車場,25.044921,121.446002,小型車計時50元;小型車計時100元;小型車月租8000元;,未提供,新北市新莊區中平路82巷27號B1/135~153號車格位
NewTaipei,090003,長福平面停車場,24.932449,121.372269,大型車計時60元;大型車計時80元;大型車月租4600元;小型車計時30元;小型車計時40元;小型車月租2300元;身障車月租1800元;機車計次10元;機車月租200元;身障機車月租100元;,未提供,新北市三峽區光明路1號
NewTaipei,100242,義山平面停車場,25.206291,121.44929,小型車計時20元;小型車月租1300元;身障車月租650元;重型機車月租1300元 ;,未提供,新北市淡水區淡金路3段與奎柔山路交叉口
NewTaipei,100243,Times 淡水中山北路二段第3停車場,25.185188,121.442814,小型車計時80元;小型車月租8000元;,未提供,新北市淡水區中山北路2段189巷17號旁
NewTaipei,150039,禮頓企業有限公司五股芳洲站停車場,25.087249,121.44486,小型車計時80元;小型車月租8000元;,未提供,新北市五股區芳洲二路69號旁空地
NewTaipei,030180,板南路機車停車場,25.007518,121.484545,機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市中和區板南路655號旁
NewTaipei,120023,八斗子停車場,25.134509,121.805101,小型車計時30元;小型車計時40元;小型車月租4000元;身障車月租1500元;,未提供,新北市瑞芳區建基路2段121號旁空地
NewTaipei,030151,南勢角捷運站平面停車場,24.990898,121.507183,小型車計時40元;小型車計時60元;小型車月租4500元;小型車月租2400元;,未提供,新北市中和區和平街1號旁
NewTaipei,020248,宏達經營管理顧問有限公司德厚停車場,25.050751,121.477942,小型車計時60元;小型車月租5000元;,未提供,新北市三重區德厚街72號對面空地
NewTaipei,080080,宏達經營管理顧問有限公司尖福停車場,24.942802,121.340729,小型車計時50元;小型車月租5000元;,未提供,新北市鶯歌區中正三路5巷68號斜對面空地
NewTaipei,100244,Times淡水新市一路一段第2停車場,25.186672,121.432835,小型車計時80元;小型車月租8000元;,未提供,新北市淡水區新市一路1段178號對面
NewTaipei,120024,富新停車場,25.110903,121.800842,小型車月租6000元;,未提供,新北市瑞芳區明燈路3段209號對面
NewTaipei,010240,Times思夢樂板橋篤行路店停車場,24.985354,121.427392,小型車計時30元;小型車計時40元;小型車月租8000元;,未提供,新北市板橋區篤行路3段73號B1
NewTaipei,170133,Times林口八德路停車場,25.0671,121.356206,小型車計時80元;小型車月租8000元;,未提供,新北市林口區八德路500巷15號旁
NewTaipei,090074,三峽國民運動中心第二收費停車場,24.937322,121.36845,小型車計時20元;小型車計時30元;小型車月租4000元;,未提供,新北市三峽區文化路210巷12號旁
NewTaipei,060149,Times佳瑪新店店停車場,24.983455,121.537811,小型車計時30元;小型車計時40元;小型車月租8000元;,未提供,新北市新店區建國路268號B1/11~23及28~39號車格位
NewTaipei,110040,仲偉企業行下寮停車場,25.062051,121.652984,小型車計時40元;小型車月租3200元;,未提供,新北市汐止區新台五路1段90、92、96、98、100、102、104、106、110、112、114、116號B3
NewTaipei,090075,Times三峽大同路停車場,24.928598,121.376767,小型車計時80元;小型車月租8000元;,未提供,新北市三峽區大同路56號旁
NewTaipei,100245,Times壽司郎淡水新市店停車場,25.189458,121.445998,小型車計時30元;小型車計時40元;,未提供,新北市淡水區濱海路1段36號
NewTaipei,260003,四季灣停車場,25.096743,121.916912,小型車計時30元;,未提供,新北市貢寮區和美街48號
NewTaipei,050135,亞昕采匯收費停車場,25.05787,121.462246,小型車計時100元;機車計時20元;,未提供,新北市新莊區福美街128巷30號B1/汽車位及51~87號機車位、B2
NewTaipei,030182,中和中正路停車場,24.994156,121.487474,小型車計時40元;小型車計時100元;,未提供,新北市中和區中正路545號
NewTaipei,050153,新莊頭前停車場,25.057052,121.423568,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區化成路371巷27號旁
NewTaipei,110109,汐止工建地下停車場,25.060254,121.633935,小型車計時80元;小型車月租5000元;,未提供,新北市汐止區工建路356、358號B2/26~38及42~55號車格位
NewTaipei,010131,新北市立圖書館地下停車場,25.001927,121.454757,小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次20元;機車月租300元;身障機車月租150元;重型機車計時30元;重型機車月租1500元;,未提供,新北市板橋區貴興路139號B1~B3
NewTaipei,180003,吉順新深坑老街停車場,25.001052,121.615259,小型車計時80元;小型車計時150元;小型車月租6000元;,未提供,新北市深坑區平埔街22巷19號旁空地
NewTaipei,010264,江翠3號機車地下停車場,25.029059,121.471768,機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市板橋區文化路2段278號B1
NewTaipei,170027,東勢市場停車場,25.068879,121.377638,小型車計時20元;小型車計時30元;小型車月租4000元;身障車月租2000元;,未提供,新北市林口區麗園一街35號B1、B2
NewTaipei,020189,Times三重集智街(月租)停車場,25.086699,121.486934,小型車月租8000元;,未提供,新北市三重區集英路65號旁
NewTaipei,020195,Times三重五華街停車場,25.087414,121.487577,小型車計時80元;小型車月租8000元;,未提供,新北市三重區五華街256號旁
NewTaipei,130145,Times土城延峯街停車場,24.985903,121.469044,小型車計時80元;小型車月租8000元;,未提供,新北市土城區延峯街24巷1號對面
NewTaipei,010136,仁化平面停車場,25.031871,121.475845,小型車計時80元;,未提供,新北市板橋區仁化街54號旁
NewTaipei,050033,便利停車場新莊二站,25.030972,121.430148,小型車計時40元;小型車月租3600元;,未提供,新北市新莊區中正路649-1號B2/234~250、252~261、264~273、276~279、282、289~450號車格位
NewTaipei,070044,樹林區育德國小停車場,24.970542,121.392231,小型車月租1800元;小型車月租1800元;小型車月租2800元;,未提供,新北市樹林區佳園路1段34號1F、B1
NewTaipei,030183,宏達經營管理顧問有限公司員山停車場,25.004742,121.481083,小型車計時80元;小型車月租8000元;,未提供,新北市中和區員山路394巷6號前空地
NewTaipei,060124,北新路二段停車場,24.977455,121.542654,小型車計時80元;小型車月租8000元;,未提供,新北市新店區北新路2段185號旁空地
NewTaipei,070068,南樹林機車停車場,24.98012,121.408558,機車計時40元;機車月租800元;,未提供,新北市樹林區中山路2段南樹林火車站旁
NewTaipei,020005,正義公園地下停車場,25.068522,121.497434,小型車計時30元;小型車計時40元;小型車計時4300元;身障車月租2150元;,未提供,新北市三重區雙園街1號B1、B2
NewTaipei,020008,二重國中地下停車場,25.066159,121.478805,"小型車計時30元;小型車月租4,100元;身障車月租2050元;",未提供,新北市三重區忠孝路3段89號B1、B2
NewTaipei,100046,淡水馬偕紀念醫院機車收費停車場,25.140499,121.460725,機車計次30元;,未提供,新北市淡水區民權路47號馬偕醫院對面
NewTaipei,020226,三重溪尾停車場,25.076461,121.490746,小型車計時80元;小型車月租5000元;,未提供,新北市三重區溪尾街30號
NewTaipei,050236,新莊福壽停車場,25.059978,121.457569,小型車計時80元;小型車月租5000元;,未提供,新北市新莊區福壽街與思源路593巷6弄交叉口空地
NewTaipei,130097,土城醫院停車場,24.976393,121.448762,小型車計時40元;小型車計時20元;機車計次30元;,未提供,新北市土城區金城路2段6號B1~B3
NewTaipei,100004,紅毛城停車場,25.175249,121.431858,小型車計時50元;小型車月租3000元;機車計次20元;機車月租270元;,未提供,新北市淡水區中正路28巷1號
NewTaipei,020250,宏達經營管理顧問有限公司清傳一停車場,25.050982,121.478049,小型車計時100元;小型車月租5000元;,未提供,新北市三重區德厚街與疏洪西路38巷交叉口前方空地
NewTaipei,060060,台灣聯通台北慈濟醫院停車場,24.984742,121.537401,小型車計時80元;小型車月租4800元;,未提供,新北市新店區建國路277號、277-1號B1/1~14、16~22、26~32、36~41號格位及B2、B3
NewTaipei,060167,新店區公崙機車停車場,24.964986,121.514882,機車計次10元;機車月租300元;身障機車月租150元;,未提供,新北市新店區安民街35巷9弄12號旁
NewTaipei,060166,新店區安民街機車停車場,24.965538,121.516063,機車計次10元;機車月租300元;身障機車月租150元;,未提供,新北市新店區民安街48號旁
NewTaipei,070041,Times南樹林站停車場,24.980149,121.408904,小型車計時80元;小型車月租8000元;,未提供,新北市樹林區東興街2號旁
NewTaipei,050134,傳峰停車場,25.033633,121.443101,小型車計時120元;小型車月租1萬元;機車計時20元;機車月租1000元;,未提供,新北市新莊區瓊泰路188號B1/82~111號機車位、B2汽車位、B3/55~63-1號汽車位
NewTaipei,130005,土城區延吉立體停車場,24.987241,121.469688,小型車計時30元;小型車月租3300元;身障車月租1850元;機車計次20元;機車月租月租300元;身障機車月租150元;,未提供,新北市土城區德峰街65號
NewTaipei,130004,土城區裕生立體停車場,24.984536,121.446578,小型車計時30元;小型車計次40元;小型車月租3500元;身障車月租1850元;,未提供,新北市土城區裕生路106號
NewTaipei,130084,土城區中央公園地下停車場,24.98297,121.44385,小型車計時20元;小型車計時30元;小型車月租2700元;身障車月租1450元;機車計次20元;機車月租200元;身障機車月租100元;重型機車計時20元;重型機車計時30元;重型機車月租1500元;,未提供,新北市土城區中央路1段325之1號B1~B4
NewTaipei,010110,板橋區板橋高中地下停車場,25.012096,121.45952,小型車計時30元;小型車計時40元;小型車月租4500元;身障車月租2350元;,未提供,新北市板橋區文化路1段25號B1
NewTaipei,010285,城市車旅三重元信二停車場,25.079905,121.497383,小型車計時80元;小型車月租5000元;,未提供,新北市三重區仁義街120號
NewTaipei,010217,華翠區停車場,25.019094,121.486689,大型車月租8000元;小型車計時20元;小型車計時40元;小型車月租2200元;身障車月租1100元;機車免費;,未提供,新北市板橋區江子翠水門進入後右轉至光復水門間堤外高灘地
NewTaipei,020002,三重區中山立體停車場,25.060915,121.489608,小型車計時30元;小型車計時40元;小型車月租4200元;身障車月租2100元;機車免費;,未提供,新北市三重區新北大道1段7號B1、B2、2F~7F及頂樓
NewTaipei,020006,三重區聯邦地下停車場,25.064187,121.48411,小型車計時30元;小型車月租4000元;身障車月租2000元;機車免費;重型機車計時30元;重型機車月租1500元;,未提供,新北市三重區中華路125號B2、B3
NewTaipei,020034,三重區碧華平面停車場,25.08452,121.485141,小型車計時30元;,未提供,新北市三重區仁華街118巷28號
NewTaipei,020072,三重區忠孝自強平面停車場,25.071118,121.486308,小型車計時30元;小型車月租3100元;身障車月租2100元;,未提供,新北市三重區忠孝路2段35號對面
NewTaipei,060127,和雲新店民權停車場,24.983109,121.534477,小型車計時100元;小型車月租1萬元;,未提供,新北市新店區民權路188號旁
NewTaipei,100038,和雲淡水海關碼頭停車場,25.173396,121.434084,小型車計時150元;小型車月租8000元;,未提供,新北市淡水區中正路235號旁空地
NewTaipei,060055,綠灣會館停車場,24.962403,121.484449,小型車計時20元;,未提供,新北市新店區安祥路75號B1/7~53號車格位
NewTaipei,060012,新店建國平面停車場,24.986286,121.537373,小型車計時30元;小型車月租3300元;身障車月租1650元;機車免費;,未提供,新北市新店區建國路356-1號
NewTaipei,130146,和停有限公司忠義場停車場,24.965264,121.439531,小型車計時80元;小型車月租6000元;,未提供,新北市土城區忠義路16號旁空地
NewTaipei,170135,林口區國家檔案館地下停車場,25.073557,121.374099,小型車計時30元;小型車計時40元;小型車月租3000元;身障車月租1500元;機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市林口區檔案館路1號B1、B2
NewTaipei,030125,皇品停車場,25.0095,121.478348,小型車月租5000元;機車月租300元;,未提供,新北市中和區員山路589號B1/汽車位及1~39號機車位
NewTaipei,170134,富貴公園停車場,25.082487,121.376949,小型車計時40元;小型車月租3500元;,未提供,新北市林口區文化三路2段238號後面
NewTaipei,010279,Times板橋南雅夜市第2停車場,25.005107,121.454529,小型車計時80元;小型車月租8000元;,未提供,新北市板橋區南雅南路1段4巷19號旁
NewTaipei,020029,三重區二重國小地下停車場,25.065313,121.477934,小型車計時30元;小型車月租4000元;,未提供,新北市三重區大有街10號B1
NewTaipei,060168,新店區能仁街橋下機車平面停車場,24.958475,121.538625,機車計次10元;機車月租300元;機車月租240元;身障機車月租150元;,未提供,新北市新店區北宜路1段39巷口
NewTaipei,050018,新店大豐公園平面停車場,25.063929,121.458824,小型車計時30元;小型車月租3500元;身障車月租1850元;重型機車計時30元;重型機車月租1500元;,未提供,新北市新店區二十張路143之1號
NewTaipei,150052,Times五股登林路第3(月租)停車場,25.07008,121.429125,小型車月租8000元;,未提供,新北市五股區登林路86號旁
NewTaipei,020251,三重區興穀國小操場地下停車場,25.0503,121.474875,小型車計時30元;小型車月租4000元;小型車月租3200元;身障車月租2000元;機車計次20元;機車月租300元;機車月租240元;身障機車月租150元;,未提供,新北市三重區五谷王北街46號B1、B2
NewTaipei,150053,Times五股登林路第2停車場,25.06986,121.429168,小型車計時80元;小型車月租8000元;,未提供,新北市五股區登林路86號旁
NewTaipei,140046,Times蘆洲永康街停車場,25.08575,121.459069,小型車計時80元;小型車月租8000元;,未提供,新北市蘆洲區永康街10號對面
NewTaipei,110111,Times汐止水源路一段(月租)停車場,25.060547,121.654,小型車月租8000元;,未提供,新北市汐止區水源路1段238巷3號對面
NewTaipei,110110,Times汐止連興街停車場,25.060858,121.653793,小型車計時80元;小型車月租8000元;,未提供,新北市汐止區連興街148巷1號旁
NewTaipei,140014,蘆洲區忠義國小地下停車場,25.089291,121.464074,小型車計時40元;小型車月租4500元;,未提供,新北市蘆洲區光榮路99號B1/33~131號車格位
NewTaipei,060048,新店區安坑平面停車場(辰淵),24.955032,121.496516,小型車計時30元;小型車月租2500元;身障車月租1850元;重型機車計時30元;重型機車月租1500元;,未提供,新北市新店區安康路2段341巷口
NewTaipei,060147,綠湖公園地下停車場,24.979733,121.546333,小型車計時30元;小型車計時50元;小型車月租4000元;小型車月租3200元;身障車月租2000元;機車計次20元;機車月租300元;機車月租240元;身障機車月租150元 ;重型機車計時30元;重型機車計時50元;重型機車月租1500元;,未提供,新北市新店區寶中路36號B1~B3
NewTaipei,170041,京站小碧潭商場暨里民停車場,25.07327,121.36564,小型車計時80元;小型車月租4000元;,未提供,"新北市新店區中央路157號B1商場C,E,F區、2樓商場B區、3樓商場D,E,F區、人工地盤2樓(車位編號詳附件)"
NewTaipei,050288,明水新創總部停車場,25.061742,121.454152,小型車計時50元;,未提供,新北市新莊區福慧路199號B1/1~3、7~14、17~21、29~43、47~62、72、73號車格位
NewTaipei,130089,中山16收費停車場,24.962284,121.418303,小型車計時100元;小型車月租8000元;,未提供,新北市土城區中山路16號B1/56~60、72~117號及B2/1~4、6、7、10、12~15、19、20~23、29~31、36~41、43~55號車格位
NewTaipei,010235,便利停車場華江站,25.035304,121.477981,小型車計時40元;小型車月租4000元;,未提供,新北市板橋區文化路2段650巷旁空地
NewTaipei,050264,京王收費停車場,25.023453,121.424815,小型車計時40元;小型車月租4000元;,未提供,新北市新莊區民安路188巷8弄1號B2、B3及B4/66、67號車格位
NewTaipei,060011,新店區安和公園臨時平面停車場,24.973843,121.518689,小型車計時30元;小型車月租3000元;小型車月租2800元;身障車月租2000元;重型機車計時30元;重型機車月租1500元;,未提供,新北市新店區安和路2段141號旁
NewTaipei,160004,泰山區楓樹腳公園地下停車場,25.061836,121.434433,小型車計時20元;小型車月租3200元;身障車月租1500元;,未提供,新北市泰山區楓江路26巷26號B2、B3
NewTaipei,100045,淡水區鄧公國小停車場,25.141359,121.459908,小型車計時50元;,未提供,新北市淡水區學府路99號B1
NewTaipei,060098,成美收費停車場,24.963063,121.512382,小型車計時40元;,未提供,新北市新店區安德街26巷1號B1、B2
NewTaipei,170136,Times林口吉祥路停車場,25.080296,121.376837,小型車計時80元;小型車月租8000元;,未提供,新北市林口區吉祥路176號對面
NewTaipei,070043,樹新路停車場,24.996885,121.428762,小型車計時60元;小型車月租5000元;,未提供,新北市樹林區樹新路163號旁空地
NewTaipei,040047,元順汽車收費停車場,25.010609,121.524237,小型車月租2500元;,未提供,新北市永和區環河東路2段永福水門進入後左邊
NewTaipei,130075,日月光廣場收費停車場,24.978368,121.44519,小型車計時60元;小型車月租5000元;機車計次30元;機車月租600元;,未提供,新北市土城區學府路2段210號B1及B3
NewTaipei,130031,安富停車場,24.9634,121.431829,小型車月租3000元;,未提供,新北市土城區永安街80號前
NewTaipei,170137,博客停車場-林口仁愛二場,25.079251,121.370688,小型車計時60元;小型車計時80元;,未提供,新北市林口區仁愛路2段369號
NewTaipei,050289,Times新莊福慧路停車場,25.06221,121.455311,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區福慧路250號旁
NewTaipei,030184,Times中和安邦街停車場,24.995797,121.49748,小型車計時80元;小型車月租8000元;,未提供,新北市中和區圓通路160號後方
NewTaipei,030185,Times中和安邦街第2停車場,24.995732,121.497336,小型車計時80元;小型車月租8000元;,未提供,新北市中和區安邦街130號旁
NewTaipei,100246,淡水濱海路停車場,25.192034,121.435268,小型車計時40元;小型車月租2000元;,未提供,新北市淡水區濱海路2段202巷60號對面空地
NewTaipei,020168,萊客有限公司三重停車場,25.05838,121.49739,小型車計時100元;小型車月租8000元;,未提供,新北市三重區電信街20號旁空地
NewTaipei,010010,新埔立體停車場,25.023792,121.458149,小型車計時30元;小型車月租3300元;身障車月租1650元;,未提供,新北市板橋區英士路199號B3~20F
NewTaipei,170139,Times林口文化三路第5停車場,25.076575,121.368704,小型車計時80元;小型車月租8000元;,未提供,新北市林口區文化三路1段555巷79號旁
NewTaipei,170138,Times林口仁愛路二段停車場,25.077559,121.373221,小型車計時80元;小型車月租8000元;,未提供,新北市林口區仁愛路2段269號旁
NewTaipei,140028,新北市蘆洲國民運動中心停車場,25.09095,121.461916,小型車計時30元;小型車月租4000元;機車計次20元;,未提供,新北市蘆洲區長樂路235-1號B1
NewTaipei,060169,民權路停車場,24.982653,121.535187,小型車計時80元;,未提供,新北市新店區民權路131號B1
NewTaipei,030103,聖日停車場,25.006708,121.484761,小型車計時50元;小型車計時30元;小型車計時10元;小型車月租4500元;,未提供,新北市中和區立言街1至35號旁空地
NewTaipei,150002,工商展覽中心地下停車場,25.064938,121.447587,小型車計時40元;小型車月租4000元;,未提供,新北市五股區五權路1號B1、B2
NewTaipei,130113,俥萊土城中華場停車場,24.983618,121.442002,小型車計時60元;小型車月租6000元;,未提供,新北市土城區中華路1段221號旁空地
NewTaipei,010271,俥萊板橋環翠2場停車場,25.032599,121.480953,小型車計時60元;小型車月租6000元;,未提供,新北市板橋區環河西路4段799巷巷底
NewTaipei,030186,立德街機車停車場,25.00935,121.485131,機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市中和區立德街198號旁
NewTaipei,070085,聯永物業股份有限公司-樹林三俊站停車場,25.015914,121.413643,小型車計時60元;小型車月租6000元;,未提供,新北市樹林區三俊街65巷旁
NewTaipei,150037,五股國民運動中心停車場,25.095181,121.448306,小型車計時20元;小型車月租4000元;重型機車計時20元;機車免費;,未提供,新北市五股區成泰路3段296號1樓
NewTaipei,080029,樂陶陶社區停車場,24.939286,121.337065,小型車計時10元;小型車月租2300元;機車計次30元;,未提供,新北市鶯歌區二橋街1號B1及B2/48~59號車格位
NewTaipei,090076,Times三峽民生街停車場,24.936166,121.379179,小型車計時80元;小型車月租8000元;,未提供,新北市三峽區民生街1巷5-100號旁
NewTaipei,130147,土城學士停車場,24.980471,121.45131,小型車計時120元;小型車月租1萬元;機車計時20元;機車月租1000元;,未提供,新北市土城區學士路153號旁空地
NewTaipei,170140,文化三路二段停車場,25.083394,121.375306,小型車計時80元;小型車月租6000元;,未提供,新北市林口區文化三路二段211巷55號前
NewTaipei,160023,明志科技大學創新大樓收費停車場,25.039736,121.42138,小型車計時30元;,未提供,新北市泰山區工專路84號創新大樓B1/1~18、A1~A6及A27號車格位
NewTaipei,160022,明志科技大學綜合大樓停收費車場,25.040772,121.422369,小型車計時30元;,未提供,新北市泰山區工專路84號綜合大樓B2/1、2、57~59、75~94號車格位
NewTaipei,160028,泰山區同興平面停車場,25.05762,121.43149,小型車計時20元;小型車月租2500元;身障車月租1500元;機車計次10元;機車月租300元;身障機車月租150元;,未提供,新北市泰山區福興ㄧ街與同義街18巷交叉口
NewTaipei,150038,五股區台64橋下停車場,25.104979,121.453913,小型車計時20元;小型車月租2200元;身障車月租1200元;機車計次10元;機車月租300元;身障機車月租150元;,未提供,新北市五股區疏洪北路與成洲八路交界處
NewTaipei,150048,五股區水碓三路平面停車場,25.070848,121.429809,小型車計時20元;機車計次10元;,未提供,新北市五股區水碓二路1號旁
NewTaipei,020233,嘟嘟房三重興穀站停車場,25.050858,121.474487,小型車計時50元;小型車月租5000元;,未提供,新北市三重區五谷王北街48巷與神農街口旁停車場
NewTaipei,100035,Times淡水金雞母社區停車場,25.177843,121.45056,小型車計時80元;小型車月租8000元;,未提供,新北市淡水區北新路184巷50號B1/28~49號車格位
NewTaipei,010148,淡水區市民聯合服務中心地下停車場,25.186866,121.443418,小型車計時20元;機車計次10元;,未提供,新北市淡水區中山北路2段375號B1/259~268、323~328、332~408、413~422、430~435、514~518、525~538號機車位及B2/1~12、15~44、46~50號汽車位
NewTaipei,020001,溪美立體停車場,25.07829,121.490628,小型車計時30元;小型車計時40元;小型車月租4000元;身障車月租2000元;機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市三重區自強路4段55號
NewTaipei,140031,蘆洲區溪墘公園地下停車場,25.079583,121.476298,小型車計時30元;小型車計時40元;小型車月租4000元;身障車月租2000元;機車計次20元;機車月租300元;身障機車月租150元;,未提供,新北市蘆洲區信義路65號B1、B2
NewTaipei,140010,蘆洲區鷺江國中地下停車場,25.09156,121.461584,小型車計時30元;小型車月租4000元;身障車月租2150元;機車計次10元;機車月租300元;身障車月租150元;,未提供,新北市蘆洲區長興路300號B2、B3
NewTaipei,010274,USPACE中山路三段181巷停車場,25.005246,121.47308,小型車計時80元;小型車月租8000元;,未提供,新北市中和區中山路3段181巷22號對面空地
NewTaipei,160016,泰山國民運動中心停車場,25.055326,121.434576,小型車計時20元;小型車月租4000元;機車免費;,未提供,新北市泰山區全興路167號B1、B2
NewTaipei,140078,Times蘆洲光榮路停車場,25.09022,121.464146,小型車計時80元;小型車月租8000元;,未提供,新北市蘆洲區光榮路101巷28號旁
NewTaipei,140034,台灣聯通重陽停車場,25.082545,121.481718,小型車計時30元;小型車計時100元;,未提供,新北市蘆洲區重陽街46號旁空地
NewTaipei,050290,新莊建國段臨時平面停車場,25.02533,121.435162,小型車計時20元;小型車月租2500元;身障車月租1250元;,未提供,新北市新莊區建國一路162號對面停車場
NewTaipei,270020,宏達經營管理顧問有限公司才金停車場,25.222025,121.634066,小型車計時80元;小型車月租8000元;,未提供,新北市金山區中正路66號空地
NewTaipei,230038,Times八里中山路第2停車場,25.158704,121.412058,小型車計時80元;小型車月租8000元;,未提供,新北市八里區中山路1段376號旁
NewTaipei,010265,板橋力行平面停車場,25.000388,121.447053,小型車計時60元;小型車月租6000元;,未提供,新北市板橋區大觀路2段153巷39號對面空地
