縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
ChanghuaCounty,B500061,華陽立體收費停車場,24.0740952,120.5467014,系統暫停使用 | 每小時30元,無,彰化縣旭光路69號
ChanghuaCounty,B500104,彰北運動中心停車場,24.093109,120.550228,系統暫停使用 | 每小時20元,無,彰化縣彰化市建國北路70-1號
ChanghuaCounty,B510017,華成市場停車場,23.9626692,120.5736742,系統暫停使用 | 每小時30元,無,彰化縣員林市靜修路1號
ChanghuaCounty,B503001,花壇鄉公有立體停車場,24.0264783,120.5386476,系統暫停使用 | 每小時 30 元,無,彰化縣花壇鄉平和街175號
ChanghuaCounty,B505042,台糖鹿港車站免費停車場,24.0502746,120.4371696,系統暫停使用 | 免費,無,彰化縣鹿港鎮彰鹿路八段94號
ChanghuaCounty,B505024,鹿草路停車場,24.0598513,120.4320659,系統暫停使用 | 每次100元,無,彰化縣鹿港鎮鹿草路一段49號
ChanghuaCounty,B508001,特力屋彰化店停車場,24.0924628,120.5329904,系統暫停使用 | 免費,無,彰化縣和美鎮彰美路二段49號
ChanghuaCounty,B500099,彰新停車場,24.0900751,120.5386872,系統暫停使用 | 平日每小時20元，每24小時最高收費200 元；例假日每小時30元，每24小時最高收費200元,無,彰化縣彰化市彰新路一段30號
ChanghuaCounty,B509003,大同六街停車場,24.1549213,120.4927446,系統暫停使用 | 免費,無,彰化縣伸港鄉大同六街238號
ChanghuaCounty,B506004,福興停八停車場,24.0525136492445,120.441317593044,"系統暫停使用 | 每日24小時收費，每1分鐘20元。
",無,中正路188巷1號
ChanghuaCounty,B500114,員林,24.12345,120.12345,系統暫停使用 | 每小時20元,無,新北市區路
ChanghuaCounty,B500092,TIMES彰化長壽街2,24.0835513,120.5417308,系統暫停使用 | 每30分鐘25元，每24小時最高收費80元,無,彰化縣彰化市長壽街186號
ChanghuaCounty,B521004,居仁兒童公園停車場,23.8749097896237,120.526198768874,系統暫停使用 | 當日最高100元,無,地政路360巷
ChanghuaCounty,B500103,中正路P停車場,24.082101,120.541732,系統暫停使用 | 平日每小時30元，每24小時最高收費 150 元，例假日每小時40元,無,彰化縣彰化市中正路一段475號
ChanghuaCounty,B510035,員林法院南站 ,23.9657029,120.571982,系統暫停使用 | 每小時30元,無,彰化縣員林市法院南街65號
ChanghuaCounty,B500059,彰化基督教醫院第四停車場,24.0711377,120.5452062,系統暫停使用 | 前1小時30元，第2小時之後每30分鐘15元,無,彰化縣彰化市旭光路235號3樓
ChanghuaCounty,B500004,專屬停車場,24.0777422,120.5370523,系統暫停使用 | -,無,彰化市中正路二段204號對面空地
ChanghuaCounty,B500052,TIMES彰化長壽街停車場,24.0834046,120.5412814,系統暫停使用 | 每30分鐘25元，每24小時最高收費130元,無,彰化縣彰化市長壽街193號
ChanghuaCounty,B510018,員林基督教醫院地下停車場,23.9622843,120.5667035,系統暫停使用 | 每小時20元，每24小時最高收費150元，停車總時數在10分鐘內免費,無,彰化縣員林市縱貫公路434號
ChanghuaCounty,B510015,員林公有立體停車場,23.9604234,120.5700614,系統暫停使用 | 每小時30元,無,彰化縣員林市惠來里中山路一段660號
ChanghuaCounty,B521002,河濱公園停車場,23.8685479127626,120.520940982909,系統暫停使用 | 當日最高40元,無,河濱街與舜苑街口交會處
ChanghuaCounty,B500100,彰化旭光停車場,24.0736256,120.5463559,系統暫停使用 | 每30分鐘15元，每24小時最高收費120元,無,彰化市旭光路122號
ChanghuaCounty,B500066,彰化站後停車場,24.0822486,120.5368131,系統暫停使用 | 每次 50 元,無,台灣彰化縣彰化市辭修路292號對面
ChanghuaCounty,B500072,利和停車場,24.0796615,120.5452549,系統暫停使用 | 每30分鐘15元，每24小時最高收費150元,無,彰化市中山路二段562號
ChanghuaCounty,B500055,彰化基督教醫院第二停車場,24.0709615,120.5446947,系統暫停使用 | 前1小時30元，第2小時之後每30分鐘15元，每24小時最高收費300元,無,彰化市南校街135號彰基第二停車場
ChanghuaCounty,B508005,停車場,24.1082176,120.5346431,系統暫停使用 | -,無,彰化縣和美鎮菊東路98號
ChanghuaCounty,B528001,芳苑衛生所公有停車場,23.9250001595043,120.320682115853,系統暫停使用 | -,無,528台灣彰化縣芳苑鄉斗苑路芳苑段194巷48號
ChanghuaCounty,B523001,台灣穀堡停車場,23.8698014,120.4586158,系統暫停使用 | 免費,無,彰化縣埤頭鄉彰水路二段526號
ChanghuaCounty,B500048,TIMES彰化華山路,24.0746613,120.5413528,系統暫停使用 | 平日每小時30元，每24小時最高收費150元；例假日每小時40元,無,彰化縣彰化市華山路63號
ChanghuaCounty,B505027,鹿港天后宮停車場,24.0566245,120.4284291,系統暫停使用 | 免費,無,彰化縣鹿港鎮復興南路853號
ChanghuaCounty,B505023,鹿草路老街停車場,24.0608732,120.4326884,系統暫停使用 | 每次50元,無,彰化縣鹿港鎮鹿草路一段27號
ChanghuaCounty,B500063,向陽停車場,24.064625,120.526042,系統暫停使用 | 每小時 30 元,無,彰化縣崙平南路 崙美路
ChanghuaCounty,B500088,中正路二段停車場,24.0769974654744,120.535417087376,系統暫停使用 | 平日每30分鐘10元，每24小時最高收費100元；假日每30分鐘15元,無,彰化縣彰化市中正路二段190巷75號
ChanghuaCounty,B510093,城市車旅員林惠明站,23.95083,120.56873,系統暫停使用 | 臨停:第一小時20元，爾後半小時計  當日最高70   月租:1000/月,無,彰化縣員林市惠明街169號對面
ChanghuaCounty,B500049,TIMES彰化華山路第2,24.0741674801589,120.543349720538,系統暫停使用 | 每小時40元，每24小時最高收費150元,無,彰化縣彰化市華山路3號
ChanghuaCounty,B510008,員林公有停車場,23.9597916,120.5656449,系統暫停使用 | 免費,無,彰化縣員林市至善街109巷2號
ChanghuaCounty,B505031,TIMES鹿港親民路第3,24.0568225,120.4313356,系統暫停使用 | 每30分鐘15元,無,彰化縣鹿港鎮親民路51號
ChanghuaCounty,B505021,彰濱服務中心停車場,24.0786124,120.4138233,系統暫停使用 | 每30分鐘10元，每24小時最高收費150元，停車總時數在1小時內免費,無,彰化縣鹿港鎮鹿工路2號
ChanghuaCounty,B500096,福懋停車場,24.0689159,120.5457889,系統暫停使用 | 前1小時30元，第2小時之後每30分鐘15元,無,彰化縣彰化市建寶街20號
ChanghuaCounty,CHA00009,彰化縣旅遊服務中心停車場,24.059110641479492,120.43424987792969,平日20元/時、假日30元/時,無,彰化縣鹿港鎮復興路488號
ChanghuaCounty,B500090,陽明公有停車場,24.0873502,120.551218,系統暫停使用 | 每小時20元,無,彰化縣彰化市三民路521號
ChanghuaCounty,B510019,TIMES彰化員林大同路,23.9688701,120.5760192,系統暫停使用 | 每30分鐘15元,無,彰化縣員林鎮大同路二段131-1號
ChanghuaCounty,B500106,永安停車場,24.0889811,120.5440082,系統暫停使用 | 以日為單位計算，每小時30元，每日最高收費120元,無,彰化縣彰化市永安街248號
ChanghuaCounty,B510013,彰銀博愛停車場,23.9590654,120.5731414,系統暫停使用 | 每小時30元，每24小時最高收費200元,無,彰化縣員林市博愛路102-110號
ChanghuaCounty,B510010,公十九停車場,23.9592686,120.5862409,系統暫停使用 | 免費,無,彰化縣員林市員林大道三段158號
ChanghuaCounty,B500093,嘟嘟房彰化自強南站,24.078821,120.530272,系統暫停使用 | 每小時20元，每24小時最高收費100元,無,彰化縣彰化市自強南路589號旁
ChanghuaCounty,B500111,彰化市中興路停車場,24.06972,120.54662,系統暫停使用 | 每小時30元,無,"彰化縣彰化市中興路100號前,位於彰化縣政府第二行政大樓對面"
ChanghuaCounty,B505010,鹿基停車場,24.0611187,120.4382641,系統暫停使用 | 每小時20元,無,彰化縣鹿港安福街
ChanghuaCounty,B500071,彰化車站停車場,24.0809023,120.5384806,系統暫停使用 | 以日為單位計算。平日每30分鐘30元，每日最高收費100元；例假日每30分鐘30元，每日最高收費250元,無,台灣彰化縣彰化市中正路二段32號旁
ChanghuaCounty,B500116,員林,24.12345,120.12345,系統暫停使用 | 每小時20元,無,新北市區路
ChanghuaCounty,B510011,員南路公有停車場,23.9410193,120.6188098,系統暫停使用 | 免費,無,彰化縣員林市員南路
ChanghuaCounty,B520001,嘟嘟房高鐵彰化站,23.8732856,120.5726913,系統暫停使用 | 每小時30元，每24小時最高收費 180 元,無,彰化縣田中鎮站區路二段99號
ChanghuaCounty,PL18121216284732,鹿港鎮公所地下停車場,24.0573316454031,120.434966027551,系統暫停使用 | 平日每小時30元，例假日每小時40元,無,505彰化縣鹿港鎮民權路168號
ChanghuaCounty,B500115,員林,24.12345,120.12345,系統暫停使用 | 每小時20元,無,新北市區路
ChanghuaCounty,B521001,停一停車場,23.8753214863187,120.52504979199,系統暫停使用 | 當日最高100元,無,文苑東路與地政路406巷交會處
ChanghuaCounty,B500077,民族路停車場,24.076174,120.5402366,系統暫停使用 | 平日每小時40元，每24小時最高收費200元；例假日每小時50元,無,台灣彰化縣彰化市民族路451號
ChanghuaCounty,B500079,成功停車場,24.068966,120.540989,系統暫停使用 | 每小時20元,無,彰化縣彰化市中山路二段162號
ChanghuaCounty,B500101,彰化實踐站,24.0834527,120.5560357,系統暫停使用 | 每小時30元，每24小時最高收費100元,無,彰化縣彰化市實踐路3號 對面
ChanghuaCounty,B522001,田尾鄉公共造產停車場,23.8942273,120.5317467,系統暫停使用 | 平日免費，例假日每次50元,無,彰化縣田尾鄉公所路和中山路一段路口
ChanghuaCounty,CHA00002,彰化市陽明國中地下停車場,24.075469970703125,120.56938171386719,20元/時，2400/月,無,萬安里三民路485號
ChanghuaCounty,B509001,菜市場公共停車場,24.1447606,120.4863606,系統暫停使用 | 免費,無,彰化縣伸港鄉新興路96號
ChanghuaCounty,B500058,彰化市公共造產第二停車場,24.0713825,120.5408115,系統暫停使用 | 每小時30元,無,彰化市旭光西路75號
ChanghuaCounty,B500102,萬安停車場,24.086847,120.5484987,系統暫停使用 | 每小時30元，每24小時最高收費250元,無,彰化縣彰化市三民路441-4號
ChanghuaCounty,B510003,嘟嘟房員林三民東站,23.9607623,120.5824946,系統暫停使用 | 每小時20元，每24小時最高收費100元,無,彰化縣員林市三和里三民東街359號1樓停車場
ChanghuaCounty,B505025,龍山寺免費停車場,24.0475555,120.4353533,系統暫停使用 | 免費,無,彰化縣鹿港鎮復興南路186號
ChanghuaCounty,B505022,免費停車場,24.0633352,120.4330822,系統暫停使用 | 免費,無,彰化縣鹿港鎮鹿草路一段193號
ChanghuaCounty,CHA00007,八卦山大佛風景區第二停車場,24.079200744628906,120.54930114746094,平日20元/時，假日30元/時,無,彰化市溫泉路37-1號
ChanghuaCounty,B500065,體育休閒園區停車場,24.0786268,120.5514513,系統暫停使用 | 平日20/時，假日30/時。,無,彰化縣彰化市公園路一段237號
ChanghuaCounty,B500060,彰化基督教醫院兒童醫院停車場,24.0712781,120.5431215,系統暫停使用 | 前1小時30元，第2小時之後每30分鐘15元,無,彰化市光南里13鄰旭光路320號
ChanghuaCounty,B510004,光復停車場,23.9532701,120.5711708,系統暫停使用 | 每小時30元，每24小時最高收費300元,無,彰化縣員林市中山南路128號
ChanghuaCounty,B500117,員林,24.12345,120.12345,系統暫停使用 | 每小時20元,無,新北市區路
ChanghuaCounty,B510014,俥亭員林火車站,23.9580194,120.569944,系統暫停使用 | 以日為單位計算：平日每30分鐘10元，每日最高收費300元，停車總時數在30分鐘內免費；例假日每30分鐘15元,無,彰化縣員林市惠來里中山路一段660號
ChanghuaCounty,B500053,台灣聯通彰化永樂,24.0755684,120.5425098,系統暫停使用 | 前1小時50元，第2小時之後每30分鐘25元,無,彰化縣彰化市民權路48號
ChanghuaCounty,B500051,TIMES寶雅彰化民族店,24.0713654,120.5392332,系統暫停使用 | 每30分鐘20元,無,彰化縣彰化市民族路221號
ChanghuaCounty,B510033,八條通停車場,23.9572352,120.5757871,系統暫停使用 | 每小時30元，每24小時最高收費150元,無,彰化縣員林市員東路二段530號
ChanghuaCounty,B510009,彰化地方法院平面停車場,23.9731509,120.5581043,系統暫停使用 | 免費,無,彰化縣員林市員林大道二段1號
ChanghuaCounty,B500081,八卦山風景區第二停車場,24.07958,120.5487356,系統暫停使用 | 平日20/時，假日30/時。,無,彰化縣彰化市溫泉路31號
ChanghuaCounty,B500107,彰化市中央陸橋下東側停車場,24.0647622,120.5327262,系統暫停使用 | -,無,台灣彰化縣彰化市中央路124號
ChanghuaCounty,B500074,彰化師範大學停車場,24.0829404,120.5585489,系統暫停使用 | 前1小時20元，第2小時之後每30分鐘10元，停車總時數在30分鐘內免費,無,彰化縣彰化市進德路1號
ChanghuaCounty,B510006,綜合市場地下停車場,23.9538799,120.5725438,系統暫停使用 | 每小時30元，每24小時最高收費150元,無,彰化縣員林市光明街146號
ChanghuaCounty,B510032,惠來街光復停車場,23.9553445,120.5712729,系統暫停使用 | 每小時30元,無,彰化縣員林市惠來街56-2號
ChanghuaCounty,B510088,廣停3號停車場,23.9702500095594,120.568734998915,系統暫停使用 | ,無,莒光路747號
ChanghuaCounty,B500113,員林,24.12345,120.12345,系統暫停使用 | 每小時20元,無,新北市區路
ChanghuaCounty,B500083,俥亭彰化府前停車場,24.074934,120.545356,系統暫停使用 | 08:00-22:00每30分鐘15元，停車總時數在30分鐘內免費；22:00-08:00 每小時10元，停車總時數在30分鐘內免費,無,彰化縣彰化市博愛街2號
ChanghuaCounty,CHA00006,八卦山大佛風景區第一停車場,24.075000762939453,120.55695343017578,大型車前兩小時每次150元，超過兩小時每小時加收30元；小型車平日20元/時，假日30元/時,無,彰化市卦山路30號
ChanghuaCounty,B500068,萬芳停車場,24.0785825,120.5382483,系統暫停使用 | 每30分鐘25元,無,彰化市永興街32號
ChanghuaCounty,B510020,特力屋員林店停車場,23.9692624,120.5713282,系統暫停使用 | 免費,無,彰化縣員林鎮中山路二段399號
ChanghuaCounty,B510087,廣停9號停車場,23.9479715126135,120.572632335287,系統暫停使用 | ,無,溝皂路三段至溝皂
ChanghuaCounty,B500110,彰化市南郭路停車場,24.075066964907,120.54476513986,系統暫停使用 | 每小時30元,無,"彰化縣彰化市博愛街2號,於彰化縣政府旁邊"
ChanghuaCounty,CHA00005,彰化縣員林市員林國小運動場地下停車場,24.742080688476562,121.66126251220703,30元/時，2200元/月,無,彰化縣員林市三民東街221號
ChanghuaCounty,B510021,台灣聯通員榮場,23.95361,120.575983,系統暫停使用 | 08:00-22:00 每小時30元；22:00-08:00 每小時10 元,無,彰化縣員林鎮永昌街88巷22弄3號
ChanghuaCounty,B500119,八卦山第二停車場,120.548749299016,24.0794116850584,平日每小時30元，假日每小時40元,無,500彰化縣彰化市溫泉路30號
ChanghuaCounty,B500091,城市車旅民生場,24.0855972,120.5422838,系統暫停使用 | 每小時30元，每24小時最高收費100元,無,彰化縣彰化市民生路420號
ChanghuaCounty,B500067,自強停車場,24.0852551,120.5350829,系統暫停使用 | 目前無資訊,無,彰化市自強南路168-206號
ChanghuaCounty,B500046,TIMES彰化自強路,24.0895313,120.5379465,系統暫停使用 | 每30分鐘15元，每24小時最高收費100元,無,彰化縣彰化市自強路2號
ChanghuaCounty,B524001,溪州中山路嘟嘟房,23.8419973,120.4769406,系統暫停使用 | 每小時10元,無,彰化縣溪州鄉中山路二段252號
ChanghuaCounty,CHA00008,八卦山體育休閒園區停車場,24.078960418701172,120.55116271972656,平日20元/時，假日30元/時,無,彰化縣彰化市卦山路及公園路237巷
ChanghuaCounty,B508002,TIMES寶雅彰化和美鹿和店,24.1089611,120.4951902,系統暫停使用 | 每30分鐘10元，每24小時最高收費100元,無,彰化縣和美鎮鹿和路六段360號
ChanghuaCounty,B505013,Times介壽路三段停車場,24.0582376,120.4328037,系統暫停使用 | 平日每小時40元；例假日每小時70元,無,彰化縣鹿港鎮介壽路三段102號
ChanghuaCounty,B510016,嘟嘟房林員新生站,23.9633848,120.5687644,系統暫停使用 | 每小時20元，每24小時最高收費100元,無,彰化縣員林市新生路297號對面空地
ChanghuaCounty,B500075,和平停車場,24.0726411,120.5451104,系統暫停使用 | 每小時20元,無,台灣彰化縣彰化市博愛街31號
ChanghuaCounty,B510089,公19晴雨球場停車場,23.9595495258077,120.586418594458,系統暫停使用 | ,無,員林大道三段
ChanghuaCounty,B510096,城市車旅員林惠明站,23.95083,120.56873,系統暫停使用 | 臨停:第一小時20元，爾後半小時計  當日最高70   月租:1000/月,無,彰化縣員林市惠明街169號對面
ChanghuaCounty,B500070,三民停車場,24.084415,120.540909,系統暫停使用 | 每小時30元，每24小時最高收費350元,無,彰化縣彰化市三民路107號
ChanghuaCounty,B510005,光復停車場2,23.9561751,120.5704394,系統暫停使用 | 每小時30元,無,彰化縣員林市民生路702號
ChanghuaCounty,B500122,彰基磐石,24.0579779217004,120.437465269798,"每日24小時收費，每30分鐘15元，國定假日照常收費。
",無,華北里中山路二段370號
ChanghuaCounty,CHA00004,彰化市中興路停車場,24.069730758666992,120.54651641845703,30元/時,無,彰化市中興路100號
ChanghuaCounty,B500084,永福停車場,24.0808187,120.5437076,系統暫停使用 | 08:30-12:30 每小時30元；14:00-22:00 每小時30元,無,彰化縣彰化市光復路62號
ChanghuaCounty,B510037,員林震天宮場,23.9608646,120.5801978,系統暫停使用 | -,無,彰化縣員林市大同路一段258號
ChanghuaCounty,B510092,員林八條通站,23.95714,120.576022,系統暫停使用 | 每日24小時收費，每1小時30元，國定假日照常收費。,無,員林市員東路二段
ChanghuaCounty,B505044,多多龍停車場,24.0597947,120.4339336,系統暫停使用 | -,無,彰化縣鹿港鎮建國路9號
ChanghuaCounty,B510012,台灣聯通員林員生場,23.9590419,120.5666387,系統暫停使用 | 08:00-22:00 每小時30元；22:00-08:00 每小時10元,無,彰化縣員林市莒光路359號
ChanghuaCounty,PL18110517282791,北區遊客中心,24.0591466145944,120.434825486445,系統暫停使用 | 平日每小時20元；假日及國定例假日每小時30元,無, 505彰化縣鹿港鎮復興路488號
ChanghuaCounty,B500069,彰化市公所第一收費停車場,24.0819954,120.5424069,系統暫停使用 | 每小時30元，每24小時最高收費360元，停車總時數在30分鐘內免費,無,彰化縣彰化市民生路279號旁
ChanghuaCounty,B500054,良庭停車場,24.0678734,120.5445493,系統暫停使用 | 每小時20元,無,彰化市延平里埔市街16號
ChanghuaCounty,CHA00001,彰化市公兒二地下停車場,24.067609786987305,120.5306167602539,"20元/時，1,800元/月",無,平和11街36號
ChanghuaCounty,B500076,永明停車場,24.0731031,120.5451462,系統暫停使用 | 每小時30元，每24小時最高收費250元,無,台灣彰化縣彰化市博愛街70號
ChanghuaCounty,B508004,和美鎮廣停一停車場,24.1105095,120.4987113,系統暫停使用 | 平日每小時20元，每24小時最高收費80元。例假日每小時20元，每24小時最高收費100元。,無,彰化縣和美鎮仁安路222號
ChanghuaCounty,B500082,辭修停車場,24.0854345,120.5378973,系統暫停使用 | 以日為單位計算：平日每小時 20 元，例假日每小時30元,無,彰化市忠孝里辭修路182號
ChanghuaCounty,B500094,車頭停車場,24.0797052,120.5375196,系統暫停使用 | 平日每30分鐘20元；例假日每30分鐘30元,無,彰化縣彰化市中正路二段106巷1979號
ChanghuaCounty,B510095,城市車旅員林惠明站,23.95083,120.56873,系統暫停使用 | 臨停:第一小時20元，爾後半小時計  當日最高70   月租:1000/月,無,彰化縣員林市惠明街169號對面
ChanghuaCounty,B521005,地政路152巷停車場,23.8741022082656,120.531902118627,系統暫停使用 | 當日最高40元,無,地政路與地政三街口交會處
ChanghuaCounty,B500118,八卦山第一停車場,24.0577122982841,120.473168312324,平日每小時30元，假日每小時40元，大客車當次150元,無,500彰化縣彰化市溫泉路31號
ChanghuaCounty,B500047,TIMES彰化南瑤路,24.0730867,120.540563,系統暫停使用 | 每30分鐘20元，每24小時最高收費150元,無,彰化縣彰化市南瑤路399號
ChanghuaCounty,B510007,站前停車場,23.9578298,120.5700255,系統暫停使用 | 每小時30元，每24小時最高收費300元,無,彰化縣員林市光復街13號
ChanghuaCounty,B500073,歐特儀彰基八期停車場,24.073696064963,120.543581731617,系統暫停使用 | 每小時30元，每24小時最高收費300元,無,台灣彰化縣彰化市中山路二段362號
ChanghuaCounty,B500050,TIMES彰化曉陽路,24.0732846,120.5351414,系統暫停使用 | 每30分鐘20元，每24小時最高收費100元,無,彰化縣彰化市曉陽路271號
ChanghuaCounty,B520003,田中森林公園停車場,23.854144,120.6110959,系統暫停使用 | 免費,無,彰化縣田中鎮中南路2段
ChanghuaCounty,CHA00010,延平公園停車場,24.075469970703125,120.56938171386719,每日24小時收費，每30分鐘10元,無,南平街53號
ChanghuaCounty,B509002,伸港鄉廣停一停車場,24.1462409,120.4850227,系統暫停使用 | 免費,無,彰化縣伸港鄉中正路33號
NantouCounty,NAN27452532,名間鄉停一立體停車場,23.83711051940918,120.70115661621094,20元/時,無,南投縣名間鄉董門巷2號
NantouCounty,NAN_006,日月潭中興停車場,23.866329193115234,120.91039276123047,大型車:80元/時  小型車:40元/時  機車:20元/時,無,南投縣魚池鄉水社村中興路12巷
NantouCounty,NAN_012,溪頭自然教育園區第二停車場,23.673189163208008,120.7954330444336,大型車:150元/時  小型車:120元/時  ,無,南投縣鹿谷鄉興產路1-21號
NantouCounty,tsa003,草鞋墩停二立體停車場,23.975679397583008,120.68536376953125,20元/時,無,南投縣草屯鎮虎山路819號
NantouCounty,cmh923,中山停車場,23.698190689086914,120.71009826660156,0,無,南投縣竹山鎮公所路100號
NantouCounty,exfop02,第二停車場,23.672630310058594,120.7982177734375,小型車每日120元；大型車每日150元,無,南投縣鹿谷鄉森林巷10號
NantouCounty,NANNT01,南投市停一停車場,23.9218807220459,120.67872619628906,"20元/時(0-24),每日最高100元",無,南投縣南投市南陽路、玉井街
NantouCounty,NAN_005,南投縣政府地下停車場,23.938480377197266,120.69664001464844,免費,無,南投縣南投市中興路66號(縣府地下室B1~B2)
NantouCounty,exfop01,第一停車場,23.672630310058594,120.7982177734375,小型車每日120元；大型車每日150元,無,南投縣鹿谷鄉森林巷10號
NantouCounty,NAN_010,南投縣瑞龍瀑布地區停車場,23.62097930908203,120.65615844726562,免費,無,南投縣竹山鎮山坪頂段166-859地號
NantouCounty,tsa001,草屯鎮大成街停車場,23.983369827270508,120.73210906982422,20元/小時(07-19)  10元/半小時(07-19) 每日最高100元,無,大成街78號
NantouCounty,NAN_007,霧社停車場,24.02872085571289,121.14450073242188,免費,無,南投縣仁愛鄉霧社台八線旁
NantouCounty,NAN_004,婦幼館附設停車場,23.922040939331055,120.6739273071289,免費,無,南投縣南投市南崗二路85、87號
NantouCounty,NAN_003,埔里鎮仁愛立體停車場,23.96799087524414,120.96391296386719,20元/小時,無,545南投縣埔里鎮中正一路16-1號
NantouCounty,T0550852,水里鄉公所辦公廳舍停車場,23.795900344848633,120.86210632324219,每小時60元,無,南投縣水里鄉民生路112號
NantouCounty,tsa002,草屯鎮中正路臨時停車場,23.984249114990234,120.73271179199219,計時:每小時20元,無, 中正路606號
NantouCounty,NANNT09,南投市停九停車場,23.91250991821289,120.67781829833984,"20元/時(0-24),每日最高100元",無,南投縣南投市文林路
NantouCounty,NAN_008,東埔停車場,23.592300415039062,120.8898696899414,免費,無,南投縣信義鄉東埔村開高巷98-10號
NantouCounty,NAN_009,竹山鎮梯子吊橋公有停車場,23.65411949157715,120.7652587890625,免費,無,南投縣竹山鎮圓山段654-7地號
NantouCounty,NAN_002,草屯鎮公有草鞋墩多目標使用立體停車場,23.97580909729004,120.68569946289062,20元/小時、每日上限200元,無,南投縣草屯鎮542虎山路819號
NantouCounty,tsa004,草屯鎮公有零售市場地下停車場(市一停車場),23.97825050354004,120.6849136352539,"1小時20元,一天最高100元",無,南投縣草屯鎮和興街55號
NantouCounty,jiji001,集集鎮公所集集國小地下停車場,23.83708953857422,120.78529357910156,每次100元,無,南投縣集集鎮民權路436號
NantouCounty,NAN_011,溪頭自然教育園區第一停車場,23.73788070678711,120.78153228759766,大型車:150元/日  小型車:120元/日  ,無,南投縣鹿谷鄉內湖村森林巷10號
YunlinCounty,yun12019,雲林溪美食廣場停車場,23.706368,120.5387749,一小時20元,無,640雲林縣斗六市城頂街170號 對面
YunlinCounty,yun12014,DS Parking東燊停車場(國民運動中心旁),23.702575,120.543858,"平日 10元/30分，最高收費120元
假日 15元/30分，最高收費150元",無,雲林縣斗六市公正街195巷47號
YunlinCounty,yun12015,DS Parking東燊停車場(國民運動中心莊敬路),23.703273,120.54337,"平日 10元/30分，最高收費120元
假日 15元/30分，最高收費150元",無,640雲林縣斗六市公正街195巷2號
YunlinCounty,A01,雲林溪加蓋停車場,23.706520080566406,120.53692626953125,每次30元,無,雲林縣斗六市民生南路6號
ChiayiCounty,P07,布袋港第二停車場,23.38102912902832,120.13912963867188,20/時(24H),無,布袋鎮新生段116-6地號
ChiayiCounty,Puzi01,廣停二停車場,23.458749771118164,120.24564361572266,免費停車場,有,嘉義縣朴子市鎮安段1819、1820地號
ChiayiCounty,STO003,停二停車場,23.43082046508789,120.40042114257812,免費,無,嘉義縣水上鄉正義路與中興路交叉口
ChiayiCounty,P11,嘉義長庚醫院停車場（東北側）,23.46272087097168,120.28607177734375,"31分鐘～60分鐘20元`,",無,嘉義縣朴子市嘉朴路西段8號
ChiayiCounty,P15,嘟嘟房高鐵嘉義站,23.45924949645996,120.32282257080078,30元/時,無,嘉義縣太保市高鐵西路168號
ChiayiCounty,Puzi04,廣停五停車場,23.46379,120.23777,公有免費停車場,無,嘉義縣朴子市德安段582地號
ChiayiCounty,P20,樟腦寮月香停車場,23.53239,120.60185,50元/次,無,嘉義縣竹崎鄉樟腦寮車站附近停車場
ChiayiCounty,P08,布袋港第三停車場,23.38021,120.14102,20元/時(24H),無,嘉義縣布袋鎮新生段115-5地號
ChiayiCounty,P16,城市車旅嘉義高鐵一站,23.45663070678711,120.32364654541016,20元/時,無,嘉義縣太保市保鐵六路旁高鐵橋下
ChiayiCounty,P01,強展嘉大民雄校區停車場,23.542129516601562,120.42310333251953,"20元/時(24H)、1,500元/月",無,嘉義縣民雄鄉文化路
ChiayiCounty,Puzi06,廣停四停車場,23.46658,120.25151,公有平面停車場,無,嘉義縣朴子市文明段453、454、455、461地號
ChiayiCounty,MS0002,雲梯接駁停車場,23.57574,120.56042,無,無,嘉義縣梅山鄉中學路
ChiayiCounty,STO001,機一停車場,23.429170608520508,120.41490936279297,免費,無,水上上正義路水上國小對面
ChiayiCounty,P12,嘉義長庚醫院停車場(西側),23.46312,120.28403,31分鐘~60分鐘20元，61分鐘後每小時加收10元，24小時內最高180元。,無,嘉義縣朴子市嘉朴路西段6號
ChiayiCounty,CYHG05,快捷停車場,23.45745086669922,120.32544708251953,"計時：每小時20元。月租：每月2,000元",無,嘉義縣太保市太頂珠段9地號
ChiayiCounty,P17,好庭車停車場,23.45840072631836,120.32575988769531,20/時,無,太保市保鐵三路與保鐵八路交叉口
ChiayiCounty,Cyhg06,公有免費停車場（朴子五路、祥和二路）,23.45840072631836,120.28746795654297,免費,無,嘉義縣朴子市嘉朴段191地號(朴子五路、祥和二路公園)
ChiayiCounty,BD01,公有免費停車場（岑海里舊派出所旁停車場）,23.37980079650879,120.15202331542969,0,無,岑海里舊派出所旁停車場
ChiayiCounty,MS01,民雄鄉公有臨時停車場,23.553640365600586,120.43029022216797,無,無,嘉義縣民雄鄉中村文化路50號旁
ChiayiCounty,P05,五都停車場嘉義站,23.462749481201172,120.32369232177734,20元/時,無,嘉義縣太保市保鐵一路三段、高鐵西路交叉口
ChiayiCounty,XT01,新港停一立體停車場,23.55451,120.34849,"60元/時、2,400元/月",無,嘉義縣新港鄉文昌街50號
ChiayiCounty,STO002,停一停車場,23.42786979675293,120.39875030517578,免費,無,嘉義縣水上鄉市政街與中正路交叉口
ChiayiCounty,P06,布袋港旅客服務中心停車場,23.37788963317871,120.13987731933594,20/時(24H),無,嘉義縣布袋鎮新生段116-3、116-9、119地號
